text,label,predicted_category
footwearpersonweapon,weapons,nonmilitary
helicoptertruckwheel,aircraft,ground_vehicles
helicoptertruckwheel,aircraft,ground_vehicles
helicoptertruckwheel,aircraft,ground_vehicles
helicoptertruckwheel,aircraft,ground_vehicles
truckwheel,nonmilitary,ground_vehicles
truckwheel,nonmilitary,ground_vehicles
truckwheel,nonmilitary,ground_vehicles
truckwheel,nonmilitary,ground_vehicles
truckwheel,nonmilitary,ground_vehicles
truckwheel,nonmilitary,ground_vehicles
truckwheel,nonmilitary,ground_vehicles
truckwheel,nonmilitary,ground_vehicles
truckwheel,nonmilitary,ground_vehicles
truckwheel,nonmilitary,ground_vehicles
truckwheel,nonmilitary,ground_vehicles
truckwheel,nonmilitary,ground_vehicles
truckwheel,nonmilitary,ground_vehicles
truckwheel,nonmilitary,ground_vehicles
truckwheel,nonmilitary,ground_vehicles
truckwheel,nonmilitary,ground_vehicles
truckwheel,nonmilitary,ground_vehicles
truckwheel,nonmilitary,ground_vehicles
truckwheel,nonmilitary,ground_vehicles
truckwheel,nonmilitary,ground_vehicles
truckwheel,nonmilitary,ground_vehicles
truckwheel,nonmilitary,ground_vehicles
truckwheel,nonmilitary,ground_vehicles
truckwheel,nonmilitary,ground_vehicles
truckwheel,nonmilitary,ground_vehicles
carcar tiretruckwheel,nonmilitary,ground_vehicles
car tiretruckwheel,nonmilitary,ground_vehicles
car tiretruckwheel,nonmilitary,ground_vehicles
carcar tiretruckwheel,nonmilitary,ground_vehicles
carcar tiretruckwheel,nonmilitary,ground_vehicles
footwearhelicopterpersontrousers,nonmilitary,aircraft
car tiretruck,nonmilitary,ground_vehicles
car tiretruck,nonmilitary,ground_vehicles
housetruckwheelwindowwheel,nonmilitary,ground_vehicles
truckwheel,nonmilitary,ground_vehicles
truckwheel,nonmilitary,ground_vehicles
cartruckwheel,nonmilitary,ground_vehicles
cartruckwheel,nonmilitary,ground_vehicles
cartruckwheel,nonmilitary,ground_vehicles
land vehicletruckwheel,nonmilitary,ground_vehicles
car tiretruck,nonmilitary,ground_vehicles
carcar tiretruck,nonmilitary,ground_vehicles
personweapon,weapons,nonmilitary
personweapon,weapons,nonmilitary
personweapon,weapons,nonmilitary
personweapon,weapons,nonmilitary
helicopterpersonweapon,nonmilitary,aircraft
helicopterweapon,nonmilitary,aircraft
helicopterweapon,nonmilitary,aircraft
boatflaghelicopter,nonmilitary,maritime
boatflaghelicopter,nonmilitary,maritime
boatflaghelicopter,nonmilitary,maritime
boathelicopter,nonmilitary,maritime
boatflaghelicoptervehicle,aircraft,maritime
boatflaghelicopterskyscrapervehicle,nonmilitary,maritime
car tirehuman facemantruckwheel,nonmilitary,ground_vehicles
helicoptertruck,aircraft,ground_vehicles
airplanetruck,nonmilitary,ground_vehicles
footwearhuman faceland vehiclemantrousers,weapons,nonmilitary
truckvehicle registration platewheel,nonmilitary,ground_vehicles
car tiretruck,nonmilitary,ground_vehicles
car tiretruck,nonmilitary,ground_vehicles
car tiretruck,nonmilitary,ground_vehicles
car tiretruck,nonmilitary,ground_vehicles
car tiretruck,nonmilitary,ground_vehicles
car tiretruck,nonmilitary,ground_vehicles
land vehicletruckwheel,nonmilitary,ground_vehicles
punching bag,weapons,nonmilitary
wrench,weapons,nonmilitary
handgunperson,nonmilitary,weapons
car tiretruck,nonmilitary,ground_vehicles
car tiretruck,nonmilitary,ground_vehicles
car tiretruck,nonmilitary,ground_vehicles
car tiretruck,nonmilitary,ground_vehicles
car tiretruck,nonmilitary,ground_vehicles
car tiretruck,nonmilitary,ground_vehicles
car tiretruck,nonmilitary,ground_vehicles
car tiretruck,nonmilitary,ground_vehicles
car tiretruck,nonmilitary,ground_vehicles
car tiretruck,nonmilitary,ground_vehicles
footwearhuman faceland vehiclemantrousers,weapons,nonmilitary
hathuman faceland vehiclemantrouserswheel,weapons,nonmilitary
hathuman faceland vehiclemantrouserswheel,weapons,nonmilitary
hathuman faceland vehiclemantrouserswheel,weapons,nonmilitary
airplaneposter,nonmilitary,aircraft
helmethuman facepersonsunglasses,weapons,nonmilitary
helmethuman facepersonsunglasses,weapons,nonmilitary
helmethuman facepersonsunglasses,weapons,nonmilitary
street lighttruckwheel,nonmilitary,ground_vehicles
street lighttruckwheel,nonmilitary,ground_vehicles
street lighttruckwheel,nonmilitary,ground_vehicles
carstreet lighttruckwheel,nonmilitary,ground_vehicles
street lighttruckwheel,nonmilitary,ground_vehicles
car tiretruck,nonmilitary,ground_vehicles
street lighttruckwheel,nonmilitary,ground_vehicles
personweapon,weapons,nonmilitary
personweapon,weapons,nonmilitary
helmethuman facepersonweapon,weapons,nonmilitary
human facepersonweapon,weapons,nonmilitary
carcar tiretruck,nonmilitary,ground_vehicles
car tiretruckwheel,nonmilitary,ground_vehicles
car tiretruck,nonmilitary,ground_vehicles
car tiretruck,nonmilitary,ground_vehicles
car tiretruck,nonmilitary,ground_vehicles
carcar tiretruck,nonmilitary,ground_vehicles
carcar tiretruck,nonmilitary,ground_vehicles
carcar tiretruck,nonmilitary,ground_vehicles
carcar tiretruck,nonmilitary,ground_vehicles
carcar tiretruck,nonmilitary,ground_vehicles
carcar tiretruck,nonmilitary,ground_vehicles
carcar tiretruck,nonmilitary,ground_vehicles
carcar tiretruck,nonmilitary,ground_vehicles
carcar tiretruck,nonmilitary,ground_vehicles
airplanecameramobile phoneperson,nonmilitary,aircraft
human facehuman headmantrouserswoman,weapons,nonmilitary
car tiretruck,nonmilitary,ground_vehicles
car tiretruck,nonmilitary,ground_vehicles
truckvehicle registration plate,nonmilitary,ground_vehicles
car tiretruck,nonmilitary,ground_vehicles
car tiretruck,nonmilitary,ground_vehicles
car tiretruck,nonmilitary,ground_vehicles
car tiretruck,nonmilitary,ground_vehicles
car tiretruck,nonmilitary,ground_vehicles
car tiretruck,nonmilitary,ground_vehicles
car tiretruckwheel,nonmilitary,ground_vehicles
airplanepalm tree,nonmilitary,aircraft
marine invertebrates,maritime,nonmilitary
marine mammal,maritime,nonmilitary
cartraffic lighttruckwheel,nonmilitary,ground_vehicles
carcar tiremachinery vehicletraffic lighttruckwheel,nonmilitary,ground_vehicles
carcar tiretraffic lighttruckwheel,nonmilitary,ground_vehicles
carpickup trucktraffic lighttruckwheel,nonmilitary,ground_vehicles
land vehicletraffic lighttruckwheel,nonmilitary,ground_vehicles
carpickup trucktruckwheel,nonmilitary,ground_vehicles
pickup trucktruckwheel,nonmilitary,ground_vehicles
truckwheel,nonmilitary,ground_vehicles
truckwheel,nonmilitary,ground_vehicles
truckwheel,nonmilitary,ground_vehicles
car tiretruckwheel,nonmilitary,ground_vehicles
truckwheel,nonmilitary,ground_vehicles
car tiretruck,nonmilitary,ground_vehicles
car tiretruck,nonmilitary,ground_vehicles
car tiretruck,nonmilitary,ground_vehicles
carland vehicletruckwheel,nonmilitary,ground_vehicles
carland vehicletruckwheel,nonmilitary,ground_vehicles
carland vehicletruckwheel,nonmilitary,ground_vehicles
carland vehicletruckwheel,nonmilitary,ground_vehicles
car tiretruck,nonmilitary,ground_vehicles
car tiretruck,nonmilitary,ground_vehicles
carcar tiretruckwheel,nonmilitary,ground_vehicles
car tiretruck,nonmilitary,ground_vehicles
car tirefootwearhuman facemanshortstruck,nonmilitary,ground_vehicles
carpickup truckstreet lighttruckwheel,nonmilitary,ground_vehicles
carfootwearmanshortstruckwheel,nonmilitary,ground_vehicles
car tiretruckwheel,nonmilitary,ground_vehicles
car tiretruckwheel,nonmilitary,ground_vehicles
car tiretruck,nonmilitary,ground_vehicles
car tiremantruckwheel,nonmilitary,ground_vehicles
carmirrortruck,nonmilitary,ground_vehicles
carmirrortruck,nonmilitary,ground_vehicles
carmirrortruck,nonmilitary,ground_vehicles
carmirrortruck,nonmilitary,ground_vehicles
carmirrortruck,nonmilitary,ground_vehicles
buscarmirrorsteering wheeltruck,weapons,ground_vehicles
truck,nonmilitary,ground_vehicles
carmirrorsteering wheeltruck,nonmilitary,ground_vehicles
carmirrortruck,nonmilitary,ground_vehicles
carsteering wheeltruck,nonmilitary,ground_vehicles
buscarmirrorsteering wheeltruck,weapons,ground_vehicles
busmirrortruck,nonmilitary,ground_vehicles
busrearview mirrorsteering wheeltruck,nonmilitary,ground_vehicles
truck,nonmilitary,ground_vehicles
carmirrortruck,nonmilitary,ground_vehicles
hingemirrortruck,nonmilitary,ground_vehicles
cartruck,nonmilitary,ground_vehicles
stop signtruck,nonmilitary,ground_vehicles
reflectortaillighttruck,nonmilitary,ground_vehicles
personsconetruck,nonmilitary,ground_vehicles
truck,nonmilitary,ground_vehicles
carmirrortruck,nonmilitary,ground_vehicles
cartruckwheel,nonmilitary,ground_vehicles
cartarptruck,nonmilitary,ground_vehicles
cartruckwheel,nonmilitary,ground_vehicles
cartarptruckwheel,nonmilitary,ground_vehicles
carrearview mirrorsconetaillighttarptruck,nonmilitary,ground_vehicles
carsconetruckwheel,nonmilitary,ground_vehicles
carsconetarptruck,nonmilitary,ground_vehicles
personrifletripod,nonmilitary,weapons
personrifletripod,nonmilitary,weapons
personrifletripod,nonmilitary,weapons
rifletripod,nonmilitary,weapons
personrifletripod,nonmilitary,weapons
personrifletripod,nonmilitary,weapons
personrifletripod,nonmilitary,weapons
personrifletripod,nonmilitary,weapons
personrifletripod,nonmilitary,weapons
rifletripod,nonmilitary,weapons
personrifletripod,nonmilitary,weapons
personrifletripod,nonmilitary,weapons
rifletripod,nonmilitary,weapons
rifletripod,nonmilitary,weapons
rifletripod,nonmilitary,weapons
rifletripod,nonmilitary,weapons
personrifletripod,nonmilitary,weapons
rifletripod,nonmilitary,weapons
rifletripod,nonmilitary,weapons
rifletripod,nonmilitary,weapons
rifletripod,nonmilitary,weapons
rifletripod,nonmilitary,weapons
rifletripod,nonmilitary,weapons
rifletripod,nonmilitary,weapons
rifletripod,nonmilitary,weapons
rifletripod,nonmilitary,weapons
rifletripod,nonmilitary,weapons
rifletripod,nonmilitary,weapons
rifletripod,nonmilitary,weapons
rifletripod,nonmilitary,weapons
rifletripod,nonmilitary,weapons
rifletripod,nonmilitary,weapons
rifletripod,nonmilitary,weapons
rifletripod,nonmilitary,weapons
rifletripod,nonmilitary,weapons
rifletripod,nonmilitary,weapons
rifletripod,nonmilitary,weapons
rifletripod,nonmilitary,weapons
rifletripod,nonmilitary,weapons
rifletripod,nonmilitary,weapons
rifletripod,nonmilitary,weapons
land vehicletruckwheel,nonmilitary,ground_vehicles
land vehicletruckwheel,nonmilitary,ground_vehicles
land vehicletruckwheel,nonmilitary,ground_vehicles
land vehicletruckwheel,nonmilitary,ground_vehicles
land vehiclepersontruckwheel,nonmilitary,ground_vehicles
land vehicletruckwheel,nonmilitary,ground_vehicles
cartruckwheel,nonmilitary,ground_vehicles
cartruckwheel,nonmilitary,ground_vehicles
cartruckwheel,nonmilitary,ground_vehicles
cartruckwheel,nonmilitary,ground_vehicles
carcar tiretruckwheel,nonmilitary,ground_vehicles
car tiretruckwheel,nonmilitary,ground_vehicles
car tiretruck,nonmilitary,ground_vehicles
marine mammal,maritime,nonmilitary
human handweapon,weapons,nonmilitary
car tiretruck,nonmilitary,ground_vehicles
car tiretruck,nonmilitary,ground_vehicles
car tiretruck,nonmilitary,ground_vehicles
car tiretruck,nonmilitary,ground_vehicles
car tiretruck,nonmilitary,ground_vehicles
car tiretruckwheel,nonmilitary,ground_vehicles
car tiretruck,nonmilitary,ground_vehicles
car tiretruck,nonmilitary,ground_vehicles
car tiretruckwheel,nonmilitary,ground_vehicles
truckwheel,nonmilitary,ground_vehicles
truckwheel,nonmilitary,ground_vehicles
hathuman facepersontruckwheel,nonmilitary,ground_vehicles
human facejacketmansunglassestrousers,weapons,nonmilitary
carcar tiretruck,nonmilitary,ground_vehicles
car tiretruckwheel,nonmilitary,ground_vehicles
car tiretruck,nonmilitary,ground_vehicles
car tiretruck,nonmilitary,ground_vehicles
car tiretruck,nonmilitary,ground_vehicles
carcar tiretruck,nonmilitary,ground_vehicles
carcar tiretruck,nonmilitary,ground_vehicles
carcar tiretruck,nonmilitary,ground_vehicles
carcar tiretruck,nonmilitary,ground_vehicles
carcar tiretruck,nonmilitary,ground_vehicles
carcar tiretruck,nonmilitary,ground_vehicles
carcar tiretruck,nonmilitary,ground_vehicles
carcar tiretruck,nonmilitary,ground_vehicles
carcar tiretruck,nonmilitary,ground_vehicles
bookcurtainglassespersonpostertie,weapons,nonmilitary
bookbuttoncurtainglassespersonpostertie,weapons,nonmilitary
bookbuttoncurtainglassespersonpostertie,weapons,nonmilitary
bookbuttoncurtainglassespersonpostertie,weapons,nonmilitary
bookbuttoncurtainglassespersonpostertie,weapons,nonmilitary
bookcurtainglassespersonpostertie,weapons,nonmilitary
bookcurtainglassespersonpostertie,weapons,nonmilitary
mantrousers,weapons,nonmilitary
handgunperson,nonmilitary,weapons
buscarflagkitepersontruckvent,nonmilitary,ground_vehicles
helmetpersonvehicleweapon,weapons,nonmilitary
weapon,weapons,nonmilitary
weapon,weapons,nonmilitary
weapon,weapons,nonmilitary
car tiretruck,nonmilitary,ground_vehicles
carcar tiretruck,nonmilitary,ground_vehicles
car tiretruckwindow,nonmilitary,ground_vehicles
car tiretruckwindow,nonmilitary,ground_vehicles
car tiretruck,nonmilitary,ground_vehicles
car tiretruck,nonmilitary,ground_vehicles
weapon,weapons,nonmilitary
helicopterpersonweapon,nonmilitary,aircraft
weapon,weapons,nonmilitary
marine mammal,maritime,nonmilitary
marine mammal,maritime,nonmilitary
car tiretruck,nonmilitary,ground_vehicles
car tiretruck,nonmilitary,ground_vehicles
car tiretruck,nonmilitary,ground_vehicles
car tiretruck,nonmilitary,ground_vehicles
car tiretruck,nonmilitary,ground_vehicles
carcar tiretruck,nonmilitary,ground_vehicles
carcar tirefootwearmantruckwheel,nonmilitary,ground_vehicles
carcar tirefootwearmantruckwheel,nonmilitary,ground_vehicles
car tirepersontruck,nonmilitary,ground_vehicles
bookcurtainglassespersonpostertie,weapons,nonmilitary
bookbuttoncurtainglassespersonpostertie,weapons,nonmilitary
bookbuttoncurtainglassespersonpostertie,weapons,nonmilitary
bookbuttoncurtainglassespersonpostertie,weapons,nonmilitary
bookbuttoncurtainglassespersonpostertie,weapons,nonmilitary
bookcurtainglassespersonpostertie,weapons,nonmilitary
bookcurtainglassespersonpostertie,weapons,nonmilitary
car tirehuman faceland vehiclemantrousers,weapons,nonmilitary
car tireland vehiclemantrousers,weapons,nonmilitary
car tirehuman faceland vehiclemantrousers,weapons,nonmilitary
human facemantrousers,weapons,nonmilitary
car tirehuman faceland vehiclemantrousers,weapons,nonmilitary
car tiretruck,nonmilitary,ground_vehicles
car tiretruck,nonmilitary,ground_vehicles
helmethuman facepersonweapon,weapons,nonmilitary
helmethuman facepersonweapon,weapons,nonmilitary
helmethuman facepersonweapon,weapons,nonmilitary
helmethuman facepersonweapon,weapons,nonmilitary
helmethuman facepersonweapon,weapons,nonmilitary
helmethuman facepersonweapon,weapons,nonmilitary
helmethuman facemanpersonweapon,weapons,nonmilitary
personweapon,weapons,nonmilitary
helmethuman facemanweapon,weapons,nonmilitary
helmethuman facemanweapon,weapons,nonmilitary
helmethuman facemanweapon,weapons,nonmilitary
helmethuman facepersonweapon,weapons,nonmilitary
helmethuman facepersonweapon,weapons,nonmilitary
helmethuman facemanpersonweapon,weapons,nonmilitary
helmethuman facemanpersonweapon,weapons,nonmilitary
helmethuman facepersonweapon,weapons,nonmilitary
helmethuman facemanpersonweapon,weapons,nonmilitary
helmethuman facemanpersonweapon,weapons,nonmilitary
helmethuman facemanpersonweapon,weapons,nonmilitary
helmethuman facemanpersonweapon,weapons,nonmilitary
helmethuman facemanweapon,weapons,nonmilitary
helmethuman facemanpersonweapon,weapons,nonmilitary
helmethuman facemanpersonweapon,weapons,nonmilitary
helmethuman facemanpersonweapon,weapons,nonmilitary
helmethuman facemanpersonweapon,weapons,nonmilitary
helmethuman facemanpersonweapon,weapons,nonmilitary
helmethuman facemanweapon,weapons,nonmilitary
helmethuman facemanpersonweapon,weapons,nonmilitary
helmethuman facemanpersonweapon,weapons,nonmilitary
helmethuman facemanpersonweapon,weapons,nonmilitary
helmethuman facemanpersonweapon,weapons,nonmilitary
helmethuman facemanpersonweapon,weapons,nonmilitary
helmethuman facemanpersonweapon,weapons,nonmilitary
helmethuman facemanpersonweapon,weapons,nonmilitary
helmethuman facemanpersonweapon,weapons,nonmilitary
helmethuman facemanpersonweapon,weapons,nonmilitary
helmethuman facemanpersonweapon,weapons,nonmilitary
helmethuman facemanpersonweapon,weapons,nonmilitary
helmethuman facemanweapon,weapons,nonmilitary
helmethuman facemanweapon,weapons,nonmilitary
human facemanweapon,weapons,nonmilitary
personweapon,weapons,nonmilitary
carcar tiretruckwheel,nonmilitary,ground_vehicles
carcar tiretruckwheel,nonmilitary,ground_vehicles
cartruckwheel,nonmilitary,ground_vehicles
carstreet lighttruckwheel,nonmilitary,ground_vehicles
carstreet lighttruckwheel,nonmilitary,ground_vehicles
carstreet lighttruckwheel,nonmilitary,ground_vehicles
carcar tirestreet lighttruckwheel,nonmilitary,ground_vehicles
carcar tirestreet lighttruckwheel,nonmilitary,ground_vehicles
car tiretruck,nonmilitary,ground_vehicles
carcar tiretruck,nonmilitary,ground_vehicles
carcar tiretruck,nonmilitary,ground_vehicles
carcar tiretruckwheel,nonmilitary,ground_vehicles
carcar tiretruckwheel,nonmilitary,ground_vehicles
carcar tiretruckwheel,nonmilitary,ground_vehicles
carcar tiretruckwheel,nonmilitary,ground_vehicles
carcar tiretruckwheel,nonmilitary,ground_vehicles
carcar tiretruckwheel,nonmilitary,ground_vehicles
cartruckwheel,nonmilitary,ground_vehicles
boatland vehiclewheel,nonmilitary,maritime
car tiretruck,nonmilitary,ground_vehicles
boatland vehiclemanwheel,nonmilitary,maritime
car tiretruck,nonmilitary,ground_vehicles
car tiretruck,nonmilitary,ground_vehicles
car tiretruckwheel,nonmilitary,ground_vehicles
car tireland vehicletruckwheel,nonmilitary,ground_vehicles
cartruckwheel,nonmilitary,ground_vehicles
cartruckwheel,nonmilitary,ground_vehicles
truckwheel,nonmilitary,ground_vehicles
carcar tiretruckwheel,nonmilitary,ground_vehicles
carcar tiretruckwheel,nonmilitary,ground_vehicles
carcar tiretruckwheel,nonmilitary,ground_vehicles
buildingcartruckwheel,nonmilitary,ground_vehicles
cartruckwheel,nonmilitary,ground_vehicles
carcar tiretruckwheel,nonmilitary,ground_vehicles
cartruckwheel,nonmilitary,ground_vehicles
cartruckwheel,nonmilitary,ground_vehicles
cartruckwheel,nonmilitary,ground_vehicles
carcar tiretruckwheel,nonmilitary,ground_vehicles
car tirehousetruckwheel,nonmilitary,ground_vehicles
carcar tiretruck,nonmilitary,ground_vehicles
boyhelmethuman facemansunglasses,weapons,nonmilitary
marine invertebrates,maritime,nonmilitary
human facemantrousers,weapons,nonmilitary
chairglasseshuman facepersonshirttrousers,weapons,nonmilitary
chairglasseshuman facepersonshirttrousers,weapons,nonmilitary
chairglasseshuman facepersonshirttrousers,weapons,nonmilitary
glasseshuman facepersonshirttrousers,weapons,nonmilitary
chairglasseshuman facepersonshirttrousers,weapons,nonmilitary
glasseshuman facepersonshirttrousers,weapons,nonmilitary
glasseshuman facepersonshirttrousers,weapons,nonmilitary
glasseshuman facepersonshirttrousers,weapons,nonmilitary
glasseshuman facepersonshirttrousers,weapons,nonmilitary
glasseshuman facepersonshirttrousers,weapons,nonmilitary
glasseshuman facepersonshirttrousers,weapons,nonmilitary
glasseshuman facepersonshirttrousers,weapons,nonmilitary
human facepersonshirttrousers,weapons,nonmilitary
glasseshuman facepersonshirttrousers,weapons,nonmilitary
glasseshuman facepersonshirttrousers,weapons,nonmilitary
glasseshuman facepersonshirttrousers,weapons,nonmilitary
glasseshuman facepersonshirttrousers,weapons,nonmilitary
glasseshuman facepersonshirttrousers,weapons,nonmilitary
glasseshuman facepersonshirttrousers,weapons,nonmilitary
glasseshuman facepersonshirttrousers,weapons,nonmilitary
glasseshuman facepersonshirttrousers,weapons,nonmilitary
glasseshuman facepersonshirttrousers,weapons,nonmilitary
glasseshuman facepersonshirttrousers,weapons,nonmilitary
glasseshuman facepersonshirttrousers,weapons,nonmilitary
glasseshuman facepersonshirttrousers,weapons,nonmilitary
glasseshuman facepersonshirttrousers,weapons,nonmilitary
carcar tiretruckwheel,nonmilitary,ground_vehicles
land vehicletruckwheel,nonmilitary,ground_vehicles
land vehiclepersonriflewheel,nonmilitary,weapons
land vehicleriflewheel,nonmilitary,weapons
land vehicletruckwheel,nonmilitary,ground_vehicles
car tireland vehicletruckwheel,nonmilitary,ground_vehicles
car tireweapon,weapons,nonmilitary
weapon,weapons,nonmilitary
weapon,weapons,nonmilitary
carflagland vehiclepersonwheel,maritime,nonmilitary
weapon,weapons,nonmilitary
helicopterpersontruck,aircraft,ground_vehicles
helicopterpersonstreet lighttruck,nonmilitary,ground_vehicles
helicopterpersonstreet lighttruck,nonmilitary,ground_vehicles
helicopterpersonstreet lighttruck,nonmilitary,ground_vehicles
helicopterpersonstreet lighttruck,nonmilitary,ground_vehicles
helicopterpersonstreet lighttruck,nonmilitary,ground_vehicles
helicopterpersontruck,aircraft,ground_vehicles
helicopterpersontruck,aircraft,ground_vehicles
helicopterpersonstreet lighttruck,nonmilitary,ground_vehicles
helicopterpersonstreet lighttruck,nonmilitary,ground_vehicles
helicopterpersonstreet lighttruck,nonmilitary,ground_vehicles
helicopterpersontruck,aircraft,ground_vehicles
helicopterpersonstreet lighttruck,nonmilitary,ground_vehicles
helicopterpersonstreet lighttruck,nonmilitary,ground_vehicles
helicopterpersonstreet lighttruck,nonmilitary,ground_vehicles
car tiretruckwheel,nonmilitary,ground_vehicles
car tiretruck,nonmilitary,ground_vehicles
car tiretruck,nonmilitary,ground_vehicles
car tiretruck,nonmilitary,ground_vehicles
car tiretruck,nonmilitary,ground_vehicles
car tiretruck,nonmilitary,ground_vehicles
car tiretruck,nonmilitary,ground_vehicles
car tiretruck,nonmilitary,ground_vehicles
car tiretruck,nonmilitary,ground_vehicles
car tiretruck,nonmilitary,ground_vehicles
car tiretruck,nonmilitary,ground_vehicles
car tiretruck,nonmilitary,ground_vehicles
car tiretruck,nonmilitary,ground_vehicles
car tiretruck,nonmilitary,ground_vehicles
weapon,weapons,nonmilitary
car tiretruck,nonmilitary,ground_vehicles
car tiretruck,nonmilitary,ground_vehicles
car tiretruck,nonmilitary,ground_vehicles
car tiretruck,nonmilitary,ground_vehicles
car tiretruckwheel,nonmilitary,ground_vehicles
car tiretruck,nonmilitary,ground_vehicles
car tiretruckwheel,nonmilitary,ground_vehicles
car tiretruck,nonmilitary,ground_vehicles
car tiretruck,nonmilitary,ground_vehicles
car tiretruck,nonmilitary,ground_vehicles
car tiretruck,nonmilitary,ground_vehicles
car tiretruck,nonmilitary,ground_vehicles
cartruckwheel,nonmilitary,ground_vehicles
truckwheel,nonmilitary,ground_vehicles
truckvanwheel,nonmilitary,ground_vehicles
truckwheel,nonmilitary,ground_vehicles
cartruckwheel,nonmilitary,ground_vehicles
carland vehiclestreet lighttraffic lighttruckwheel,nonmilitary,ground_vehicles
carland vehiclepersontraffic lighttruckvehicle registration platewheel,nonmilitary,ground_vehicles
human facemantrousers,weapons,nonmilitary
buoy,maritime,nonmilitary
airplanetruckvehiclewheel,nonmilitary,ground_vehicles
airplaneland vehiclewheel,nonmilitary,aircraft
barrelland vehicleweapon,weapons,nonmilitary
weapon,weapons,nonmilitary
weapon,weapons,nonmilitary
personweapon,weapons,nonmilitary
car tiretruck,nonmilitary,ground_vehicles
car tiretruck,nonmilitary,ground_vehicles
car tiretruck,nonmilitary,ground_vehicles
car tiretruckwheel,nonmilitary,ground_vehicles
car tiretruckwheel,nonmilitary,ground_vehicles
car tiretruckwheel,nonmilitary,ground_vehicles
car tiretruckwheel,nonmilitary,ground_vehicles
car tiretruckwheel,nonmilitary,ground_vehicles
car tiretruckwheel,nonmilitary,ground_vehicles
car tiretruckwheel,nonmilitary,ground_vehicles
car tiretruck,nonmilitary,ground_vehicles
car tiretruck,nonmilitary,ground_vehicles
car tiretruck,nonmilitary,ground_vehicles
car tiretruck,nonmilitary,ground_vehicles
car tiretruck,nonmilitary,ground_vehicles
car tiretruck,nonmilitary,ground_vehicles
car tiretruck,nonmilitary,ground_vehicles
airplanecomputer keyboardlaptop,nonmilitary,aircraft
airplanecomputer keyboardlaptop,nonmilitary,aircraft
helmethuman facejacketpersonsunglasses,weapons,nonmilitary
helmethuman facejacketpersonsunglasses,weapons,nonmilitary
helmethuman facejacketpersonsunglasses,weapons,nonmilitary
cannon,weapons,nonmilitary
cannon,weapons,nonmilitary
cannon,weapons,nonmilitary
barrel,weapons,nonmilitary
car tiretruck,nonmilitary,ground_vehicles
car tiretruck,nonmilitary,ground_vehicles
car tiretruck,nonmilitary,ground_vehicles
car tiretruck,nonmilitary,ground_vehicles
car tiretruck,nonmilitary,ground_vehicles
car tiretruck,nonmilitary,ground_vehicles
car tiretruck,nonmilitary,ground_vehicles
car tiretruck,nonmilitary,ground_vehicles
car tiretruck,nonmilitary,ground_vehicles
car tiretruck,nonmilitary,ground_vehicles
car tiretruck,nonmilitary,ground_vehicles
car tiretruck,nonmilitary,ground_vehicles
car tiretruck,nonmilitary,ground_vehicles
car tiretruck,nonmilitary,ground_vehicles
car tiretruck,nonmilitary,ground_vehicles
car tiretruck,nonmilitary,ground_vehicles
car tiretruck,nonmilitary,ground_vehicles
car tiretruck,nonmilitary,ground_vehicles
car tiretruck,nonmilitary,ground_vehicles
car tiretruck,nonmilitary,ground_vehicles
car tiretruck,nonmilitary,ground_vehicles
car tiretruck,nonmilitary,ground_vehicles
car tiretruck,nonmilitary,ground_vehicles
car tiretruck,nonmilitary,ground_vehicles
car tiretruck,nonmilitary,ground_vehicles
car tiretruck,nonmilitary,ground_vehicles
car tiretruck,nonmilitary,ground_vehicles
car tiretruck,nonmilitary,ground_vehicles
car tiretruck,nonmilitary,ground_vehicles
car tiretruck,nonmilitary,ground_vehicles
carcar tiretruckwheel,nonmilitary,ground_vehicles
land vehicletruckwheel,nonmilitary,ground_vehicles
land vehicletruckwheel,nonmilitary,ground_vehicles
land vehicletruckwheel,nonmilitary,ground_vehicles
land vehicletruckwheel,nonmilitary,ground_vehicles
land vehicletruckwheel,nonmilitary,ground_vehicles
car tireland vehicletruckwheel,nonmilitary,ground_vehicles
car tireland vehicletruckwheel,nonmilitary,ground_vehicles
land vehicletruckwheel,nonmilitary,ground_vehicles
car tireland vehicletruckwheel,nonmilitary,ground_vehicles
car tiretruckwheel,nonmilitary,ground_vehicles
carcar tiretruckwheel,nonmilitary,ground_vehicles
car tiretruckwheel,nonmilitary,ground_vehicles
car tiretruck,nonmilitary,ground_vehicles
car tiretruckwheel,nonmilitary,ground_vehicles
car tiretruck,nonmilitary,ground_vehicles
car tiretruck,nonmilitary,ground_vehicles
car tiretruck,nonmilitary,ground_vehicles
car tiretruck,nonmilitary,ground_vehicles
car tiretruck,nonmilitary,ground_vehicles
car tiretruck,nonmilitary,ground_vehicles
car tiretruck,nonmilitary,ground_vehicles
car tiretruck,nonmilitary,ground_vehicles
car tiretruck,nonmilitary,ground_vehicles
car tiretruck,nonmilitary,ground_vehicles
car tiretruckwheel,nonmilitary,ground_vehicles
car tiretruckwheel,nonmilitary,ground_vehicles
car tiretruckwheel,nonmilitary,ground_vehicles
car tiretruckwheel,nonmilitary,ground_vehicles
car tiretruck,nonmilitary,ground_vehicles
car tiretruck,nonmilitary,ground_vehicles
car tiretruckwheel,nonmilitary,ground_vehicles
car tiretruckwheel,nonmilitary,ground_vehicles
boatperson,nonmilitary,maritime
cartruckwheel,nonmilitary,ground_vehicles
carhuman facepersontruckwheel,nonmilitary,ground_vehicles
